game_id,week,team,opponent,player_id,pbp_player_name,gsis_id,player_name,position,q1_rush_att,q1_rush_yds,q1_ypc,site,team_q1_rush_att,team_q1_rush_yds,rb_q1_carry_share,rb_q1_yard_share,hit_15,hit_20,hit_25
2025_02_ATL_MIN,2,MIN,ATL,00-0037525,J.Mason,00-0037525,Jordan Mason,RB,2,2.0,1.0,H,7,17.0,0.2857142857142857,0.11764705882352941,0,0,0
2025_02_BUF_NYJ,2,BUF,NYJ,00-0037248,J.Cook,00-0037248,James Cook,RB,7,29.0,4.142857142857143,A,13,79.0,0.5384615384615384,0.3670886075949367,1,1,1
2025_02_BUF_NYJ,2,BUF,NYJ,00-0039875,R.Davis,00-0039875,Ray Davis,RB,2,5.0,2.5,A,13,79.0,0.15384615384615385,0.06329113924050633,0,0,0
2025_02_BUF_NYJ,2,BUF,NYJ,00-0035537,Ty.Johnson,00-0035537,Ty Johnson,RB,1,3.0,3.0,A,13,79.0,0.07692307692307693,0.0379746835443038,0,0,0
2025_02_BUF_NYJ,2,NYJ,BUF,00-0038120,B.Hall,00-0038120,Breece Hall,RB,3,11.0,3.6666666666666665,H,5,2.0,0.6,5.5,0,0,0
2025_02_BUF_NYJ,2,NYJ,BUF,00-0039794,B.Allen,00-0039794,Braelon Allen,RB,0,0.0,0.0,H,5,2.0,0.0,0.0,0,0,0
2025_02_CAR_ARI,2,ARI,CAR,00-0033553,J.Conner,00-0033553,James Conner,RB,2,5.0,2.5,H,4,5.0,0.5,1.0,0,0,0
2025_02_CAR_ARI,2,ARI,CAR,00-0039921,T.Benson,00-0039921,Trey Benson,RB,0,0.0,0.0,H,4,5.0,0.0,0.0,0,0,0
2025_02_CAR_ARI,2,CAR,ARI,00-0036139,R.Dowdle,00-0036139,Rico Dowdle,RB,3,2.0,0.6666666666666666,A,7,5.0,0.42857142857142855,0.4,0,0,0
2025_02_CAR_ARI,2,CAR,ARI,00-0036555,C.Hubbard,00-0036555,Chuba Hubbard,RB,2,0.0,0.0,A,7,5.0,0.2857142857142857,0.0,0,0,0
2025_02_CHI_DET,2,CHI,DET,00-0036275,D.Swift,00-0036275,D'Andre Swift,RB,6,40.0,6.666666666666667,A,6,40.0,1.0,1.0,1,1,1
2025_02_CHI_DET,2,CHI,DET,00-0040236,K.Monangai,00-0040236,Kyle Monangai,RB,0,0.0,0.0,A,6,40.0,0.0,0.0,0,0,0
2025_02_CHI_DET,2,DET,CHI,00-0039139,J.Gibbs,00-0039139,Jahmyr Gibbs,RB,5,22.0,4.4,H,7,26.0,0.7142857142857143,0.8461538461538461,1,1,0
2025_02_CHI_DET,2,DET,CHI,00-0035685,D.Montgomery,00-0035685,David Montgomery,RB,2,4.0,2.0,H,7,26.0,0.2857142857142857,0.15384615384615385,0,0,0
2025_02_CHI_DET,2,DET,CHI,00-0035567,C.Reynolds,00-0035567,Craig Reynolds,RB,0,0.0,0.0,H,7,26.0,0.0,0.0,0,0,0
2025_02_CLE_BAL,2,BAL,CLE,00-0034975,J.Hill,00-0034975,Justice Hill,RB,2,1.0,0.5,H,6,-2.0,0.3333333333333333,-0.5,0,0,0
2025_02_CLE_BAL,2,BAL,CLE,00-0032764,D.Henry,00-0032764,Derrick Henry,RB,3,-5.0,-1.6666666666666667,H,6,-2.0,0.5,2.5,0,0,0
2025_02_CLE_BAL,2,CLE,BAL,00-0040784,Q.Judkins,00-0040784,Quinshon Judkins,RB,2,2.0,1.0,A,2,2.0,1.0,1.0,0,0,0
2025_02_CLE_BAL,2,CLE,BAL,00-0040162,D.Sampson,00-0040162,Dylan Sampson,RB,0,0.0,0.0,A,2,2.0,0.0,0.0,0,0,0
2025_02_CLE_BAL,2,CLE,BAL,00-0037267,J.Ford,00-0037267,Jerome Ford,RB,0,0.0,0.0,A,2,2.0,0.0,0.0,0,0,0
2025_02_DEN_IND,2,DEN,IND,00-0036158,J.Dobbins,00-0036158,J.K. Dobbins,RB,4,32.0,8.0,A,5,35.0,0.8,0.9142857142857143,1,1,1
2025_02_DEN_IND,2,DEN,IND,00-0040730,R.Harvey,00-0040730,RJ Harvey,RB,1,3.0,3.0,A,5,35.0,0.2,0.08571428571428572,0,0,0
2025_02_DEN_IND,2,DEN,IND,00-0037085,T.Badie,00-0037085,Tyler Badie,RB,0,0.0,0.0,A,5,35.0,0.0,0.0,0,0,0
2025_02_DEN_IND,2,IND,DEN,00-0036223,J.Taylor,00-0036223,Jonathan Taylor,RB,6,26.0,4.333333333333333,H,8,23.0,0.75,1.1304347826086956,1,1,1
2025_02_JAX_CIN,2,CIN,JAX,00-0038597,C.Brown,00-0038597,Chase Brown,RB,3,13.0,4.333333333333333,H,3,13.0,1.0,1.0,0,0,0
2025_02_JAX_CIN,2,JAX,CIN,00-0040719,B.Tuten,00-0040719,Bhayshul Tuten,RB,2,12.0,6.0,A,5,21.0,0.4,0.5714285714285714,0,0,0
2025_02_JAX_CIN,2,JAX,CIN,00-0036973,T.Etienne,00-0036973,Travis Etienne,RB,3,9.0,3.0,A,5,21.0,0.6,0.42857142857142855,0,0,0
2025_02_JAX_CIN,2,JAX,CIN,00-0040238,L.Allen,00-0040238,LeQuint Allen Jr.,RB,0,0.0,0.0,A,5,21.0,0.0,0.0,0,0,0
2025_02_LAC_LV,2,LAC,LV,00-0036893,N.Harris,00-0036893,Najee Harris,RB,1,6.0,6.0,A,5,29.0,0.2,0.20689655172413793,0,0,0
2025_02_LAC_LV,2,LAC,LV,00-0040666,O.Hampton,00-0040666,Omarion Hampton,RB,1,-3.0,-3.0,A,5,29.0,0.2,-0.10344827586206896,0,0,0
2025_02_LAC_LV,2,LV,LAC,00-0040122,A.Jeanty,00-0040122,Ashton Jeanty,RB,2,8.0,4.0,H,5,18.0,0.4,0.4444444444444444,0,0,0
2025_02_LAC_LV,2,LV,LAC,00-0038040,Z.White,00-0038040,Zamir White,RB,1,3.0,3.0,H,5,18.0,0.2,0.16666666666666666,0,0,0
2025_02_LA_TEN,2,LA,TEN,00-0037840,K.Williams,00-0037840,Kyren Williams,RB,6,17.0,2.8333333333333335,A,7,62.0,0.8571428571428571,0.27419354838709675,1,0,0
2025_02_LA_TEN,2,LA,TEN,00-0039738,B.Corum,00-0039738,Blake Corum,RB,0,0.0,0.0,A,7,62.0,0.0,0.0,0,0,0
2025_02_LA_TEN,2,TEN,LA,00-0035261,T.Pollard,00-0035261,Tony Pollard,RB,4,10.0,2.5,H,5,12.0,0.8,0.8333333333333334,0,0,0
2025_02_NE_MIA,2,MIA,NE,00-0039040,D.Achane,00-0039040,De'Von Achane,RB,2,5.0,2.5,H,2,5.0,1.0,1.0,0,0,0
2025_02_NE_MIA,2,MIA,NE,00-0040198,O.Gordon,00-0040198,Ollie Gordon II,RB,0,0.0,0.0,H,2,5.0,0.0,0.0,0,0,0
2025_02_NE_MIA,2,NE,MIA,00-0036875,R.Stevenson,00-0036875,Rhamondre Stevenson,RB,5,23.0,4.6,A,12,57.0,0.4166666666666667,0.40350877192982454,1,1,0
2025_02_NE_MIA,2,NE,MIA,00-0040734,T.Henderson,00-0040734,TreVeyon Henderson,RB,2,8.0,4.0,A,12,57.0,0.16666666666666666,0.14035087719298245,0,0,0
2025_02_NE_MIA,2,NE,MIA,00-0036328,A.Gibson,00-0036328,Antonio Gibson,RB,3,7.0,2.3333333333333335,A,12,57.0,0.25,0.12280701754385964,0,0,0
2025_02_NYG_DAL,2,DAL,NYG,00-0036997,J.Williams,00-0036997,Javonte Williams,RB,2,5.0,2.5,H,2,5.0,1.0,1.0,0,0,0
2025_02_NYG_DAL,2,DAL,NYG,00-0035243,M.Sanders,00-0035243,Miles Sanders,RB,0,0.0,0.0,H,2,5.0,0.0,0.0,0,0,0
2025_02_NYG_DAL,2,NYG,DAL,00-0039384,T.Tracy,00-0039384,Tyrone Tracy Jr.,RB,3,11.0,3.6666666666666665,A,7,22.0,0.42857142857142855,0.5,0,0,0
2025_02_NYG_DAL,2,NYG,DAL,00-0040715,C.Skattebo,00-0040715,Cam Skattebo,RB,2,5.0,2.5,A,7,22.0,0.2857142857142857,0.22727272727272727,0,0,0
2025_02_NYG_DAL,2,NYG,DAL,00-0035250,D.Singletary,00-0035250,Devin Singletary,RB,1,4.0,4.0,A,7,22.0,0.14285714285714285,0.18181818181818182,0,0,0
2025_02_PHI_KC,2,KC,PHI,00-0033923,K.Hunt,00-0033923,Kareem Hunt,RB,2,9.0,4.5,H,7,36.0,0.2857142857142857,0.25,0,0,0
2025_02_PHI_KC,2,KC,PHI,00-0037197,I.Pacheco,00-0037197,Isiah Pacheco,RB,3,8.0,2.6666666666666665,H,7,36.0,0.42857142857142855,0.2222222222222222,0,0,0
2025_02_PHI_KC,2,KC,PHI,00-0040078,B.Smith,00-0040078,Brashard Smith,RB,0,0.0,0.0,H,7,36.0,0.0,0.0,0,0,0
2025_02_PHI_KC,2,PHI,KC,00-0034844,S.Barkley,00-0034844,Saquon Barkley,RB,4,19.0,4.75,A,7,32.0,0.5714285714285714,0.59375,1,0,0
2025_02_PHI_KC,2,PHI,KC,00-0036265,A.Dillon,00-0036265,AJ Dillon,RB,2,11.0,5.5,A,7,32.0,0.2857142857142857,0.34375,0,0,0
2025_02_SEA_PIT,2,PIT,SEA,00-0037228,J.Warren,00-0037228,Jaylen Warren,RB,5,27.0,5.4,H,8,29.0,0.625,0.9310344827586207,1,1,1
2025_02_SEA_PIT,2,PIT,SEA,00-0036919,K.Gainwell,00-0036919,Kenneth Gainwell,RB,2,1.0,0.5,H,8,29.0,0.25,0.034482758620689655,0,0,0
2025_02_SEA_PIT,2,PIT,SEA,00-0040142,K.Johnson,00-0040142,Kaleb Johnson,RB,1,1.0,1.0,H,8,29.0,0.125,0.034482758620689655,0,0,0
2025_02_SEA_PIT,2,SEA,PIT,00-0038134,K.Walker,00-0038134,Kenneth Walker III,RB,3,14.0,4.666666666666667,A,6,14.0,0.5,1.0,0,0,0
2025_02_SEA_PIT,2,SEA,PIT,00-0039165,Z.Charbonnet,00-0039165,Zach Charbonnet,RB,3,0.0,0.0,A,6,14.0,0.5,0.0,0,0,0
2025_02_SF_NO,2,NO,SF,00-0033906,A.Kamara,00-0033906,Alvin Kamara,RB,4,28.0,7.0,H,5,30.0,0.8,0.9333333333333333,1,1,1
2025_02_SF_NO,2,NO,SF,00-0038551,K.Miller,00-0038551,Kendre Miller,RB,1,2.0,2.0,H,5,30.0,0.2,0.06666666666666667,0,0,0
2025_02_SF_NO,2,SF,NO,00-0033280,C.McCaffrey,00-0033280,Christian McCaffrey,RB,7,39.0,5.571428571428571,A,10,51.0,0.7,0.7647058823529411,1,1,1
2025_02_SF_NO,2,SF,NO,00-0037746,B.Robinson,00-0037746,Brian Robinson,RB,1,3.0,3.0,A,10,51.0,0.1,0.058823529411764705,0,0,0
2025_02_TB_HOU,2,HOU,TB,00-0034791,N.Chubb,00-0034791,Nick Chubb,RB,3,7.0,2.3333333333333335,H,5,13.0,0.6,0.5384615384615384,0,0,0
2025_02_TB_HOU,2,HOU,TB,00-0040583,W.Marks,00-0040583,Woody Marks,RB,1,4.0,4.0,H,5,13.0,0.2,0.3076923076923077,0,0,0
2025_02_TB_HOU,2,TB,HOU,00-0039361,B.Irving,00-0039361,Bucky Irving,RB,4,23.0,5.75,A,5,27.0,0.8,0.8518518518518519,1,1,0
2025_02_TB_HOU,2,TB,HOU,00-0037256,R.White,00-0037256,Rachaad White,RB,1,4.0,4.0,A,5,27.0,0.2,0.14814814814814814,0,0,0
2025_02_WAS_GB,2,GB,WAS,00-0035700,J.Jacobs,00-0035700,Josh Jacobs,RB,5,13.0,2.6,H,7,33.0,0.7142857142857143,0.3939393939393939,0,0,0
2025_02_WAS_GB,2,WAS,GB,00-0033699,A.Ekeler,00-0033699,Austin Ekeler,RB,2,3.0,1.5,A,2,3.0,1.0,1.0,0,0,0
2025_02_WAS_GB,2,WAS,GB,00-0040242,J.Croskey-Merritt,00-0040242,Jacory Croskey-Merritt,RB,0,0.0,0.0,A,2,3.0,0.0,0.0,0,0,0
2025_03_ARI_SF,3,ARI,SF,00-0033553,J.Conner,00-0033553,James Conner,RB,6,12.0,2.0,A,9,28.0,0.6666666666666666,0.42857142857142855,0,0,0
2025_03_ARI_SF,3,ARI,SF,00-0039921,T.Benson,00-0039921,Trey Benson,RB,1,1.0,1.0,A,9,28.0,0.1111111111111111,0.03571428571428571,0,0,0
2025_03_ARI_SF,3,ARI,SF,00-0038705,E.Demercado,00-0038705,Emari Demercado,RB,0,0.0,0.0,A,9,28.0,0.0,0.0,0,0,0
2025_03_ARI_SF,3,SF,ARI,00-0033280,C.McCaffrey,00-0033280,Christian McCaffrey,RB,2,1.0,0.5,H,2,1.0,1.0,1.0,0,0,0
2025_03_ARI_SF,3,SF,ARI,00-0037746,B.Robinson,00-0037746,Brian Robinson,RB,0,0.0,0.0,H,2,1.0,0.0,0.0,0,0,0
2025_03_ATL_CAR,3,ATL,CAR,00-0038542,B.Robinson,00-0038542,Bijan Robinson,RB,5,16.0,3.2,A,6,20.0,0.8333333333333334,0.8,1,0,0
2025_03_ATL_CAR,3,ATL,CAR,00-0037263,T.Allgeier,00-0037263,Tyler Allgeier,RB,1,4.0,4.0,A,6,20.0,0.16666666666666666,0.2,0,0,0
2025_03_ATL_CAR,3,ATL,CAR,00-0040547,N.Carter,00-0040547,Nate Carter,RB,0,0.0,0.0,A,6,20.0,0.0,0.0,0,0,0
2025_03_ATL_CAR,3,CAR,ATL,00-0036555,C.Hubbard,00-0036555,Chuba Hubbard,RB,3,20.0,6.666666666666667,H,5,28.0,0.6,0.7142857142857143,1,1,0
2025_03_ATL_CAR,3,CAR,ATL,00-0036139,R.Dowdle,00-0036139,Rico Dowdle,RB,0,0.0,0.0,H,5,28.0,0.0,0.0,0,0,0
2025_03_CIN_MIN,3,CIN,MIN,00-0033526,S.Perine,00-0033526,Samaje Perine,RB,1,12.0,12.0,A,8,24.0,0.125,0.5,0,0,0
2025_03_CIN_MIN,3,CIN,MIN,00-0038597,C.Brown,00-0038597,Chase Brown,RB,5,0.0,0.0,A,8,24.0,0.625,0.0,0,0,0
2025_03_CIN_MIN,3,CIN,MIN,00-0040208,T.Brooks,00-0040208,Tahj Brooks,RB,0,0.0,0.0,A,8,24.0,0.0,0.0,0,0,0
2025_03_CIN_MIN,3,MIN,CIN,00-0037525,J.Mason,00-0037525,Jordan Mason,RB,4,21.0,5.25,H,5,22.0,0.8,0.9545454545454546,1,1,0
2025_03_CIN_MIN,3,MIN,CIN,00-0038440,Z.Scott,00-0038440,Zavier Scott,RB,0,0.0,0.0,H,5,22.0,0.0,0.0,0,0,0
2025_03_CIN_MIN,3,MIN,CIN,00-0036414,C.Akers,00-0036414,Cam Akers,RB,0,0.0,0.0,H,5,22.0,0.0,0.0,0,0,0
2025_03_DAL_CHI,3,CHI,DAL,00-0040236,K.Monangai,00-0040236,Kyle Monangai,RB,0,0.0,0.0,H,2,-1.0,0.0,-0.0,0,0,0
2025_03_DAL_CHI,3,CHI,DAL,00-0036275,D.Swift,00-0036275,D'Andre Swift,RB,2,-1.0,-0.5,H,2,-1.0,1.0,1.0,0,0,0
2025_03_DAL_CHI,3,DAL,CHI,00-0036997,J.Williams,00-0036997,Javonte Williams,RB,7,60.0,8.571428571428571,A,9,66.0,0.7777777777777778,0.9090909090909091,1,1,1
2025_03_DAL_CHI,3,DAL,CHI,00-0035243,M.Sanders,00-0035243,Miles Sanders,RB,2,6.0,3.0,A,9,66.0,0.2222222222222222,0.09090909090909091,0,0,0
2025_03_DEN_LAC,3,DEN,LAC,00-0040730,R.Harvey,00-0040730,RJ Harvey,RB,1,4.0,4.0,A,3,2.0,0.3333333333333333,2.0,0,0,0
2025_03_DEN_LAC,3,DEN,LAC,00-0036158,J.Dobbins,00-0036158,J.K. Dobbins,RB,2,-2.0,-1.0,A,3,2.0,0.6666666666666666,-1.0,0,0,0
2025_03_DEN_LAC,3,LAC,DEN,00-0036893,N.Harris,00-0036893,Najee Harris,RB,3,13.0,4.333333333333333,H,7,27.0,0.42857142857142855,0.48148148148148145,0,0,0
2025_03_DEN_LAC,3,LAC,DEN,00-0040666,O.Hampton,00-0040666,Omarion Hampton,RB,3,10.0,3.3333333333333335,H,7,27.0,0.42857142857142855,0.37037037037037035,0,0,0
2025_03_DET_BAL,3,BAL,DET,00-0032764,D.Henry,00-0032764,Derrick Henry,RB,4,36.0,9.0,H,5,48.0,0.8,0.75,1,1,1
2025_03_DET_BAL,3,DET,BAL,00-0039139,J.Gibbs,00-0039139,Jahmyr Gibbs,RB,7,12.0,1.7142857142857142,A,10,15.0,0.7,0.8,0,0,0
2025_03_DET_BAL,3,DET,BAL,00-0035685,D.Montgomery,00-0035685,David Montgomery,RB,2,3.0,1.5,A,10,15.0,0.2,0.2,0,0,0
2025_03_GB_CLE,3,CLE,GB,00-0040784,Q.Judkins,00-0040784,Quinshon Judkins,RB,4,15.0,3.75,H,5,17.0,0.8,0.8823529411764706,1,0,0
2025_03_GB_CLE,3,CLE,GB,00-0040162,D.Sampson,00-0040162,Dylan Sampson,RB,1,2.0,2.0,H,5,17.0,0.2,0.11764705882352941,0,0,0
2025_03_GB_CLE,3,GB,CLE,00-0035700,J.Jacobs,00-0035700,Josh Jacobs,RB,6,21.0,3.5,A,7,23.0,0.8571428571428571,0.9130434782608695,1,1,0
2025_03_GB_CLE,3,GB,CLE,00-0038797,E.Wilson,00-0038797,Emanuel Wilson,RB,0,0.0,0.0,A,7,23.0,0.0,0.0,0,0,0
2025_03_HOU_JAX,3,HOU,JAX,00-0034791,N.Chubb,00-0034791,Nick Chubb,RB,3,15.0,5.0,A,5,29.0,0.6,0.5172413793103449,1,0,0
2025_03_HOU_JAX,3,HOU,JAX,00-0040583,W.Marks,00-0040583,Woody Marks,RB,1,8.0,8.0,A,5,29.0,0.2,0.27586206896551724,0,0,0
2025_03_HOU_JAX,3,JAX,HOU,00-0036973,T.Etienne,00-0036973,Travis Etienne,RB,3,3.0,1.0,H,4,4.0,0.75,0.75,0,0,0
2025_03_HOU_JAX,3,JAX,HOU,00-0040719,B.Tuten,00-0040719,Bhayshul Tuten,RB,1,1.0,1.0,H,4,4.0,0.25,0.25,0,0,0
2025_03_IND_TEN,3,IND,TEN,00-0036223,J.Taylor,00-0036223,Jonathan Taylor,RB,5,8.0,1.6,A,7,31.0,0.7142857142857143,0.25806451612903225,0,0,0
2025_03_IND_TEN,3,IND,TEN,00-0037120,T.Goodson,00-0037120,Tyler Goodson,RB,0,0.0,0.0,A,7,31.0,0.0,0.0,0,0,0
2025_03_IND_TEN,3,IND,TEN,00-0040179,D.Giddens,00-0040179,DJ Giddens,RB,0,0.0,0.0,A,7,31.0,0.0,0.0,0,0,0
2025_03_IND_TEN,3,TEN,IND,00-0035261,T.Pollard,00-0035261,Tony Pollard,RB,3,1.0,0.3333333333333333,H,3,1.0,1.0,1.0,0,0,0
2025_03_IND_TEN,3,TEN,IND,00-0037594,J.Chestnut,00-0037594,Julius Chestnut,RB,0,0.0,0.0,H,3,1.0,0.0,0.0,0,0,0
2025_03_KC_NYG,3,KC,NYG,00-0033923,K.Hunt,00-0033923,Kareem Hunt,RB,3,9.0,3.0,A,4,13.0,0.75,0.6923076923076923,0,0,0
2025_03_KC_NYG,3,KC,NYG,00-0037197,I.Pacheco,00-0037197,Isiah Pacheco,RB,0,0.0,0.0,A,4,13.0,0.0,0.0,0,0,0
2025_03_KC_NYG,3,KC,NYG,00-0040078,B.Smith,00-0040078,Brashard Smith,RB,0,0.0,0.0,A,4,13.0,0.0,0.0,0,0,0
2025_03_KC_NYG,3,NYG,KC,00-0039384,T.Tracy,00-0039384,Tyrone Tracy Jr.,RB,7,29.0,4.142857142857143,H,9,39.0,0.7777777777777778,0.7435897435897436,1,1,1
2025_03_KC_NYG,3,NYG,KC,00-0040715,C.Skattebo,00-0040715,Cam Skattebo,RB,2,10.0,5.0,H,9,39.0,0.2222222222222222,0.2564102564102564,0,0,0
2025_03_KC_NYG,3,NYG,KC,00-0035250,D.Singletary,00-0035250,Devin Singletary,RB,0,0.0,0.0,H,9,39.0,0.0,0.0,0,0,0
2025_03_LA_PHI,3,LA,PHI,00-0037840,K.Williams,00-0037840,Kyren Williams,RB,4,27.0,6.75,A,6,37.0,0.6666666666666666,0.7297297297297297,1,1,1
2025_03_LA_PHI,3,LA,PHI,00-0039738,B.Corum,00-0039738,Blake Corum,RB,2,10.0,5.0,A,6,37.0,0.3333333333333333,0.2702702702702703,0,0,0
2025_03_LA_PHI,3,PHI,LA,00-0034844,S.Barkley,00-0034844,Saquon Barkley,RB,4,4.0,1.0,H,8,26.0,0.5,0.15384615384615385,0,0,0
2025_03_LV_WAS,3,LV,WAS,00-0040122,A.Jeanty,00-0040122,Ashton Jeanty,RB,4,2.0,0.5,A,4,2.0,1.0,1.0,0,0,0
2025_03_LV_WAS,3,LV,WAS,00-0039407,D.Laube,00-0039407,Dylan Laube,RB,0,0.0,0.0,A,4,2.0,0.0,0.0,0,0,0
2025_03_LV_WAS,3,LV,WAS,00-0038040,Z.White,00-0038040,Zamir White,RB,0,0.0,0.0,A,4,2.0,0.0,0.0,0,0,0
2025_03_LV_WAS,3,WAS,LV,00-0038611,C.Rodriguez,00-0038611,Chris Rodriguez Jr.,RB,5,29.0,5.8,H,10,80.0,0.5,0.3625,1,1,1
2025_03_LV_WAS,3,WAS,LV,00-0040242,J.Croskey-Merritt,00-0040242,Jacory Croskey-Merritt,RB,0,0.0,0.0,H,10,80.0,0.0,0.0,0,0,0
2025_03_LV_WAS,3,WAS,LV,00-0033955,J.McNichols,00-0033955,Jeremy McNichols,RB,0,0.0,0.0,H,10,80.0,0.0,0.0,0,0,0
2025_03_MIA_BUF,3,BUF,MIA,00-0037248,J.Cook,00-0037248,James Cook,RB,4,39.0,9.75,H,7,56.0,0.5714285714285714,0.6964285714285714,1,1,1
2025_03_MIA_BUF,3,BUF,MIA,00-0035537,Ty.Johnson,00-0035537,Ty Johnson,RB,2,6.0,3.0,H,7,56.0,0.2857142857142857,0.10714285714285714,0,0,0
2025_03_MIA_BUF,3,MIA,BUF,00-0039040,D.Achane,00-0039040,De'Von Achane,RB,3,17.0,5.666666666666667,A,8,30.0,0.375,0.5666666666666667,1,0,0
2025_03_MIA_BUF,3,MIA,BUF,00-0040198,O.Gordon,00-0040198,Ollie Gordon II,RB,4,11.0,2.75,A,8,30.0,0.5,0.36666666666666664,0,0,0
2025_03_NO_SEA,3,NO,SEA,00-0033906,A.Kamara,00-0033906,Alvin Kamara,RB,9,23.0,2.5555555555555554,A,9,23.0,1.0,1.0,1,1,0
2025_03_NO_SEA,3,NO,SEA,00-0038551,K.Miller,00-0038551,Kendre Miller,RB,0,0.0,0.0,A,9,23.0,0.0,0.0,0,0,0
2025_03_NO_SEA,3,SEA,NO,00-0038134,K.Walker,00-0038134,Kenneth Walker III,RB,4,5.0,1.25,H,4,5.0,1.0,1.0,0,0,0
2025_03_NO_SEA,3,SEA,NO,00-0039299,G.Holani,00-0039299,George Holani,RB,0,0.0,0.0,H,4,5.0,0.0,0.0,0,0,0
2025_03_NO_SEA,3,SEA,NO,00-0040067,J.Wright,00-0040067,Jacardia Wright,RB,0,0.0,0.0,H,4,5.0,0.0,0.0,0,0,0
2025_03_NYJ_TB,3,NYJ,TB,00-0038120,B.Hall,00-0038120,Breece Hall,RB,4,19.0,4.75,A,7,31.0,0.5714285714285714,0.6129032258064516,1,0,0
2025_03_NYJ_TB,3,NYJ,TB,00-0039794,B.Allen,00-0039794,Braelon Allen,RB,1,4.0,4.0,A,7,31.0,0.14285714285714285,0.12903225806451613,0,0,0
2025_03_NYJ_TB,3,TB,NYJ,00-0039361,B.Irving,00-0039361,Bucky Irving,RB,5,16.0,3.2,H,6,20.0,0.8333333333333334,0.8,1,0,0
2025_03_NYJ_TB,3,TB,NYJ,00-0037256,R.White,00-0037256,Rachaad White,RB,1,4.0,4.0,H,6,20.0,0.16666666666666666,0.2,0,0,0
2025_03_PIT_NE,3,NE,PIT,00-0036875,R.Stevenson,00-0036875,Rhamondre Stevenson,RB,2,7.0,3.5,H,4,13.0,0.5,0.5384615384615384,0,0,0
2025_03_PIT_NE,3,NE,PIT,00-0040734,T.Henderson,00-0040734,TreVeyon Henderson,RB,1,3.0,3.0,H,4,13.0,0.25,0.23076923076923078,0,0,0
2025_03_PIT_NE,3,NE,PIT,00-0036328,A.Gibson,00-0036328,Antonio Gibson,RB,1,3.0,3.0,H,4,13.0,0.25,0.23076923076923078,0,0,0
2025_03_PIT_NE,3,PIT,NE,00-0037228,J.Warren,00-0037228,Jaylen Warren,RB,7,30.0,4.285714285714286,A,10,48.0,0.7,0.625,1,1,1
2025_03_PIT_NE,3,PIT,NE,00-0036919,K.Gainwell,00-0036919,Kenneth Gainwell,RB,3,18.0,6.0,A,10,48.0,0.3,0.375,1,0,0
2025_04_BAL_KC,4,BAL,KC,00-0032764,D.Henry,00-0032764,Derrick Henry,RB,3,20.0,6.666666666666667,A,6,36.0,0.5,0.5555555555555556,1,1,0
2025_04_BAL_KC,4,BAL,KC,00-0034975,J.Hill,00-0034975,Justice Hill,RB,1,4.0,4.0,A,6,36.0,0.16666666666666666,0.1111111111111111,0,0,0
2025_04_BAL_KC,4,KC,BAL,00-0037197,I.Pacheco,00-0037197,Isiah Pacheco,RB,2,5.0,2.5,H,3,7.0,0.6666666666666666,0.7142857142857143,0,0,0
2025_04_BAL_KC,4,KC,BAL,00-0033923,K.Hunt,00-0033923,Kareem Hunt,RB,0,0.0,0.0,H,3,7.0,0.0,0.0,0,0,0
2025_04_BAL_KC,4,KC,BAL,00-0040078,B.Smith,00-0040078,Brashard Smith,RB,0,0.0,0.0,H,3,7.0,0.0,0.0,0,0,0
2025_04_CAR_NE,4,CAR,NE,00-0036555,C.Hubbard,00-0036555,Chuba Hubbard,RB,3,16.0,5.333333333333333,A,8,39.0,0.375,0.41025641025641024,1,0,0
2025_04_CAR_NE,4,CAR,NE,00-0036139,R.Dowdle,00-0036139,Rico Dowdle,RB,4,11.0,2.75,A,8,39.0,0.5,0.28205128205128205,0,0,0
2025_04_CAR_NE,4,CAR,NE,00-0040644,T.Etienne,00-0040644,Trevor Etienne,RB,0,0.0,0.0,A,8,39.0,0.0,0.0,0,0,0
2025_04_CAR_NE,4,NE,CAR,00-0036875,R.Stevenson,00-0036875,Rhamondre Stevenson,RB,3,25.0,8.333333333333334,H,5,52.0,0.6,0.4807692307692308,1,1,1
2025_04_CAR_NE,4,NE,CAR,00-0036328,A.Gibson,00-0036328,Antonio Gibson,RB,1,21.0,21.0,H,5,52.0,0.2,0.40384615384615385,1,1,0
2025_04_CAR_NE,4,NE,CAR,00-0040734,T.Henderson,00-0040734,TreVeyon Henderson,RB,1,6.0,6.0,H,5,52.0,0.2,0.11538461538461539,0,0,0
2025_04_CHI_LV,4,CHI,LV,00-0040236,K.Monangai,00-0040236,Kyle Monangai,RB,1,1.0,1.0,A,5,-1.0,0.2,-1.0,0,0,0
2025_04_CHI_LV,4,CHI,LV,00-0036275,D.Swift,00-0036275,D'Andre Swift,RB,2,-2.0,-1.0,A,5,-1.0,0.4,2.0,0,0,0
2025_04_CHI_LV,4,LV,CHI,00-0040122,A.Jeanty,00-0040122,Ashton Jeanty,RB,6,24.0,4.0,H,10,58.0,0.6,0.41379310344827586,1,1,0
2025_04_CHI_LV,4,LV,CHI,00-0031687,R.Mostert,00-0031687,Raheem Mostert,RB,0,0.0,0.0,H,10,58.0,0.0,0.0,0,0,0
2025_04_CIN_DEN,4,CIN,DEN,00-0038597,C.Brown,00-0038597,Chase Brown,RB,6,21.0,3.5,A,7,23.0,0.8571428571428571,0.9130434782608695,1,1,0
