game_id,week,team,opponent,site,q1_rush_att,q1_rush_yds,q1_ypc,hit_20,hit_25,hit_30,hit_35,hit_40
2025_17_DEN_KC,17,KC,DEN,H,7,24.0,3.4285714285714284,1,0,0,0,0
2025_17_DET_MIN,17,DET,MIN,A,5,15.0,3.0,0,0,0,0,0
2025_17_DET_MIN,17,MIN,DET,H,10,46.0,4.6,1,1,1,1,1
2025_17_HOU_LAC,17,HOU,LAC,A,6,20.0,3.3333333333333335,1,0,0,0,0
2025_17_HOU_LAC,17,LAC,HOU,H,7,17.0,2.4285714285714284,0,0,0,0,0
2025_17_JAX_IND,17,IND,JAX,H,7,35.0,5.0,1,1,1,1,0
2025_17_JAX_IND,17,JAX,IND,A,2,4.0,2.0,0,0,0,0,0
2025_17_LA_ATL,17,ATL,LA,H,8,26.0,3.25,1,1,0,0,0
2025_17_LA_ATL,17,LA,ATL,A,5,13.0,2.6,0,0,0,0,0
2025_17_NE_NYJ,17,NE,NYJ,A,12,64.0,5.333333333333333,1,1,1,1,1
2025_17_NE_NYJ,17,NYJ,NE,H,3,7.0,2.3333333333333335,0,0,0,0,0
2025_17_NO_TEN,17,NO,TEN,A,4,4.0,1.0,0,0,0,0,0
2025_17_NO_TEN,17,TEN,NO,H,9,30.0,3.3333333333333335,1,1,1,0,0
2025_17_NYG_LV,17,LV,NYG,H,4,9.0,2.25,0,0,0,0,0
2025_17_NYG_LV,17,NYG,LV,A,6,48.0,8.0,1,1,1,1,1
2025_17_PHI_BUF,17,BUF,PHI,H,5,23.0,4.6,1,0,0,0,0
2025_17_PHI_BUF,17,PHI,BUF,A,6,21.0,3.5,1,0,0,0,0
2025_17_PIT_CLE,17,CLE,PIT,H,7,26.0,3.7142857142857144,1,1,0,0,0
2025_17_PIT_CLE,17,PIT,CLE,A,6,43.0,7.166666666666667,1,1,1,1,1
2025_17_SEA_CAR,17,CAR,SEA,H,5,16.0,3.2,0,0,0,0,0
2025_17_SEA_CAR,17,SEA,CAR,A,8,62.0,7.75,1,1,1,1,1
2025_17_TB_MIA,17,MIA,TB,H,1,7.0,7.0,0,0,0,0,0
2025_17_TB_MIA,17,TB,MIA,A,7,21.0,3.0,1,0,0,0,0
2025_18_ARI_LA,18,ARI,LA,A,4,16.0,4.0,0,0,0,0,0
2025_18_ARI_LA,18,LA,ARI,H,5,27.0,5.4,1,1,0,0,0
2025_18_BAL_PIT,18,BAL,PIT,A,13,87.0,6.6923076923076925,1,1,1,1,1
2025_18_BAL_PIT,18,PIT,BAL,H,3,3.0,1.0,0,0,0,0,0
2025_18_CAR_TB,18,CAR,TB,A,3,0.0,0.0,0,0,0,0,0
2025_18_CAR_TB,18,TB,CAR,H,11,51.0,4.636363636363637,1,1,1,1,1
2025_18_CLE_CIN,18,CIN,CLE,H,11,63.0,5.7272727272727275,1,1,1,1,1
2025_18_CLE_CIN,18,CLE,CIN,A,3,7.0,2.3333333333333335,0,0,0,0,0
2025_18_DAL_NYG,18,DAL,NYG,A,9,69.0,7.666666666666667,1,1,1,1,1
2025_18_DAL_NYG,18,NYG,DAL,H,6,19.0,3.1666666666666665,0,0,0,0,0
2025_18_DET_CHI,18,CHI,DET,H,6,22.0,3.6666666666666665,1,0,0,0,0
2025_18_DET_CHI,18,DET,CHI,A,5,21.0,4.2,1,0,0,0,0
2025_18_GB_MIN,18,GB,MIN,A,5,11.0,2.2,0,0,0,0,0
2025_18_GB_MIN,18,MIN,GB,H,10,38.0,3.8,1,1,1,1,0
2025_18_IND_HOU,18,HOU,IND,H,5,10.0,2.0,0,0,0,0,0
2025_18_IND_HOU,18,IND,HOU,A,5,13.0,2.6,0,0,0,0,0
2025_18_KC_LV,18,KC,LV,A,9,43.0,4.777777777777778,1,1,1,1,1
2025_18_KC_LV,18,LV,KC,H,5,23.0,4.6,1,0,0,0,0
2025_18_LAC_DEN,18,DEN,LAC,H,13,75.0,5.769230769230769,1,1,1,1,1
2025_18_LAC_DEN,18,LAC,DEN,A,5,26.0,5.2,1,1,0,0,0
2025_18_MIA_NE,18,MIA,NE,A,7,21.0,3.0,1,0,0,0,0
2025_18_MIA_NE,18,NE,MIA,H,10,108.0,10.8,1,1,1,1,1
2025_18_NO_ATL,18,ATL,NO,H,7,15.0,2.142857142857143,0,0,0,0,0
2025_18_NO_ATL,18,NO,ATL,A,3,1.0,0.3333333333333333,0,0,0,0,0
2025_18_NYJ_BUF,18,BUF,NYJ,H,12,66.0,5.5,1,1,1,1,1
2025_18_NYJ_BUF,18,NYJ,BUF,A,4,9.0,2.25,0,0,0,0,0
2025_18_SEA_SF,18,SEA,SF,A,12,88.0,7.333333333333333,1,1,1,1,1
2025_18_SEA_SF,18,SF,SEA,H,2,4.0,2.0,0,0,0,0,0
2025_18_TEN_JAX,18,JAX,TEN,H,3,8.0,2.6666666666666665,0,0,0,0,0
2025_18_TEN_JAX,18,TEN,JAX,A,6,23.0,3.8333333333333335,1,0,0,0,0
2025_18_WAS_PHI,18,PHI,WAS,H,4,25.0,6.25,1,1,0,0,0
2025_18_WAS_PHI,18,WAS,PHI,A,9,30.0,3.3333333333333335,1,1,1,0,0
