game_id,week,team,window,opponent,player_id,pbp_player_name,gsis_id,player_name,position,rush_att,rush_yds,site,team_rush_att,team_rush_yds,carry_share,yard_share
2025_17_PHI_BUF,17,PHI,Q1,BUF,00-0038555,T.Bigsby,00-0038555,Tank Bigsby,RB,0,0.0,A,6,21.0,0.0,0.0
2025_17_PHI_BUF,17,BUF,Q1,PHI,00-0039875,R.Davis,00-0039875,Ray Davis,RB,0,0.0,H,5,23.0,0.0,0.0
2025_17_PHI_BUF,17,BUF,Q1,PHI,00-0035537,Ty.Johnson,00-0035537,Ty Johnson,RB,0,0.0,H,5,23.0,0.0,0.0
2025_17_PIT_CLE,17,CLE,Q1,PIT,00-0040466,R.Sanders,00-0040466,Raheim Sanders,RB,5,16.0,H,7,26.0,0.7142857142857143,0.6153846153846154
2025_17_PIT_CLE,17,CLE,Q1,PIT,00-0040162,D.Sampson,00-0040162,Dylan Sampson,RB,1,1.0,H,7,26.0,0.14285714285714285,0.038461538461538464
2025_17_PIT_CLE,17,PIT,Q1,CLE,00-0037228,J.Warren,00-0037228,Jaylen Warren,RB,3,10.0,A,6,43.0,0.5,0.23255813953488372
2025_17_PIT_CLE,17,PIT,Q1,CLE,00-0036919,K.Gainwell,00-0036919,Kenneth Gainwell,RB,2,4.0,A,6,43.0,0.3333333333333333,0.09302325581395349
2025_17_PIT_CLE,17,CLE,Q1,PIT,00-0035291,T.Williams,00-0035291,Trayveon Williams,RB,1,9.0,H,7,26.0,0.14285714285714285,0.34615384615384615
2025_17_SEA_CAR,17,CAR,Q1,SEA,00-0036139,R.Dowdle,00-0036139,Rico Dowdle,RB,2,12.0,H,5,16.0,0.4,0.75
2025_17_SEA_CAR,17,SEA,Q1,CAR,00-0038134,K.Walker,00-0038134,Kenneth Walker III,RB,5,31.0,A,8,62.0,0.625,0.5
2025_17_SEA_CAR,17,SEA,Q1,CAR,00-0039165,Z.Charbonnet,00-0039165,Zach Charbonnet,RB,3,31.0,A,8,62.0,0.375,0.5
2025_17_SEA_CAR,17,CAR,Q1,SEA,00-0036555,C.Hubbard,00-0036555,Chuba Hubbard,RB,1,4.0,H,5,16.0,0.2,0.25
2025_17_TB_MIA,17,TB,Q1,MIA,00-0039361,B.Irving,00-0039361,Bucky Irving,RB,4,10.0,A,7,21.0,0.5714285714285714,0.47619047619047616
2025_17_TB_MIA,17,TB,Q1,MIA,00-0038951,S.Tucker,00-0038951,Sean Tucker,RB,2,8.0,A,7,21.0,0.2857142857142857,0.38095238095238093
2025_17_TB_MIA,17,TB,Q1,MIA,00-0037256,R.White,00-0037256,Rachaad White,RB,1,3.0,A,7,21.0,0.14285714285714285,0.14285714285714285
2025_17_TB_MIA,17,MIA,Q1,TB,00-0039040,D.Achane,00-0039040,De'Von Achane,RB,0,0.0,H,1,7.0,0.0,0.0
2025_17_TB_MIA,17,MIA,Q1,TB,00-0039874,J.Wright,00-0039874,Jaylen Wright,RB,0,0.0,H,1,7.0,0.0,0.0
2025_18_ARI_LA,18,LA,Q1,ARI,00-0037840,K.Williams,00-0037840,Kyren Williams,RB,3,19.0,H,5,27.0,0.6,0.7037037037037037
2025_18_ARI_LA,18,ARI,Q1,LA,00-0036924,M.Carter,00-0036924,Michael Carter,RB,3,9.0,A,4,16.0,0.75,0.5625
2025_18_ARI_LA,18,LA,Q1,ARI,00-0039738,B.Corum,00-0039738,Blake Corum,RB,1,5.0,H,5,27.0,0.2,0.18518518518518517
2025_18_ARI_LA,18,ARI,Q1,LA,00-0040556,C.Kiner,00-0040556,Corey Kiner,RB,0,0.0,A,4,16.0,0.0,0.0
2025_18_ARI_LA,18,ARI,Q1,LA,00-0038705,E.Demercado,00-0038705,Emari Demercado,RB,0,0.0,A,4,16.0,0.0,0.0
2025_18_BAL_PIT,18,BAL,Q1,PIT,00-0032764,D.Henry,00-0032764,Derrick Henry,RB,10,79.0,A,13,87.0,0.7692307692307693,0.9080459770114943
2025_18_BAL_PIT,18,BAL,Q1,PIT,00-0039796,R.Ali,00-0039796,Rasheen Ali,RB,1,0.0,A,13,87.0,0.07692307692307693,0.0
2025_18_BAL_PIT,18,PIT,Q1,BAL,00-0036919,K.Gainwell,00-0036919,Kenneth Gainwell,RB,2,3.0,H,3,3.0,0.6666666666666666,1.0
2025_18_BAL_PIT,18,BAL,Q1,PIT,00-0038454,K.Mitchell,00-0038454,Keaton Mitchell,RB,1,3.0,A,13,87.0,0.07692307692307693,0.034482758620689655
2025_18_BAL_PIT,18,PIT,Q1,BAL,00-0037228,J.Warren,00-0037228,Jaylen Warren,RB,0,0.0,H,3,3.0,0.0,0.0
2025_18_CAR_TB,18,TB,Q1,CAR,00-0039361,B.Irving,00-0039361,Bucky Irving,RB,6,26.0,H,11,51.0,0.5454545454545454,0.5098039215686274
2025_18_CAR_TB,18,CAR,Q1,TB,00-0036139,R.Dowdle,00-0036139,Rico Dowdle,RB,3,0.0,A,3,0.0,1.0,0.0
2025_18_CAR_TB,18,TB,Q1,CAR,00-0037256,R.White,00-0037256,Rachaad White,RB,2,3.0,H,11,51.0,0.18181818181818182,0.058823529411764705
2025_18_CAR_TB,18,CAR,Q1,TB,00-0036555,C.Hubbard,00-0036555,Chuba Hubbard,RB,0,0.0,A,3,0.0,0.0,0.0
2025_18_CAR_TB,18,TB,Q1,CAR,00-0038951,S.Tucker,00-0038951,Sean Tucker,RB,0,0.0,H,11,51.0,0.0,0.0
2025_18_CLE_CIN,18,CIN,Q1,CLE,00-0038597,C.Brown,00-0038597,Chase Brown,RB,5,20.0,H,11,63.0,0.45454545454545453,0.31746031746031744
2025_18_CLE_CIN,18,CLE,Q1,CIN,00-0040162,D.Sampson,00-0040162,Dylan Sampson,RB,2,3.0,A,3,7.0,0.6666666666666666,0.42857142857142855
2025_18_CLE_CIN,18,CIN,Q1,CLE,00-0033526,S.Perine,00-0033526,Samaje Perine,RB,5,34.0,H,11,63.0,0.45454545454545453,0.5396825396825397
2025_18_CLE_CIN,18,CLE,Q1,CIN,00-0035291,T.Williams,00-0035291,Trayveon Williams,RB,0,0.0,A,3,7.0,0.0,0.0
2025_18_CLE_CIN,18,CLE,Q1,CIN,00-0040466,R.Sanders,00-0040466,Raheim Sanders,RB,0,0.0,A,3,7.0,0.0,0.0
2025_18_DAL_NYG,18,NYG,Q1,DAL,00-0039384,T.Tracy,00-0039384,Tyrone Tracy Jr.,RB,3,4.0,H,6,19.0,0.5,0.21052631578947367
2025_18_DAL_NYG,18,DAL,Q1,NYG,00-0038738,H.Luepke,00-0038738,Hunter Luepke,RB,1,9.0,A,9,69.0,0.1111111111111111,0.13043478260869565
2025_18_DAL_NYG,18,DAL,Q1,NYG,00-0040586,J.Blue,00-0040586,Jaydon Blue,RB,6,53.0,A,9,69.0,0.6666666666666666,0.7681159420289855
2025_18_DAL_NYG,18,NYG,Q1,DAL,00-0035250,D.Singletary,00-0035250,Devin Singletary,RB,2,2.0,H,6,19.0,0.3333333333333333,0.10526315789473684
2025_18_DAL_NYG,18,DAL,Q1,NYG,00-0040021,P.Mafah,00-0040021,Phil Mafah,RB,0,0.0,A,9,69.0,0.0,0.0
2025_18_DET_CHI,18,DET,Q1,CHI,00-0039139,J.Gibbs,00-0039139,Jahmyr Gibbs,RB,3,16.0,A,5,21.0,0.6,0.7619047619047619
2025_18_DET_CHI,18,DET,Q1,CHI,00-0035685,D.Montgomery,00-0035685,David Montgomery,RB,2,5.0,A,5,21.0,0.4,0.23809523809523808
2025_18_DET_CHI,18,CHI,Q1,DET,00-0036275,D.Swift,00-0036275,D'Andre Swift,RB,4,21.0,H,6,22.0,0.6666666666666666,0.9545454545454546
2025_18_DET_CHI,18,CHI,Q1,DET,00-0040236,K.Monangai,00-0040236,Kyle Monangai,RB,2,1.0,H,6,22.0,0.3333333333333333,0.045454545454545456
2025_18_GB_MIN,18,MIN,Q1,GB,00-0037525,J.Mason,00-0037525,Jordan Mason,RB,5,26.0,H,10,38.0,0.5,0.6842105263157895
2025_18_GB_MIN,18,MIN,Q1,GB,00-0038440,Z.Scott,00-0038440,Zavier Scott,RB,1,2.0,H,10,38.0,0.1,0.05263157894736842
2025_18_GB_MIN,18,GB,Q1,MIN,00-0038797,E.Wilson,00-0038797,Emanuel Wilson,RB,3,-1.0,A,5,11.0,0.6,-0.09090909090909091
2025_18_GB_MIN,18,GB,Q1,MIN,00-0038685,C.Brooks,00-0038685,Chris Brooks,RB,2,12.0,A,5,11.0,0.4,1.0909090909090908
2025_18_GB_MIN,18,MIN,Q1,GB,00-0037276,T.Chandler,00-0037276,Ty Chandler,RB,3,4.0,H,10,38.0,0.3,0.10526315789473684
2025_18_GB_MIN,18,MIN,Q1,GB,00-0032918,C.Ham,00-0032918,C.J. Ham,RB,0,0.0,H,10,38.0,0.0,0.0
2025_18_IND_HOU,18,HOU,Q1,IND,00-0039405,J.Jordan,00-0039405,Jawhar Jordan,RB,3,2.0,H,5,10.0,0.6,0.2
2025_18_IND_HOU,18,IND,Q1,HOU,00-0036223,J.Taylor,00-0036223,Jonathan Taylor,RB,4,2.0,A,5,13.0,0.8,0.15384615384615385
2025_18_IND_HOU,18,HOU,Q1,IND,00-0040583,W.Marks,00-0040583,Woody Marks,RB,2,8.0,H,5,10.0,0.4,0.8
2025_18_IND_HOU,18,IND,Q1,HOU,00-0040179,D.Giddens,00-0040179,DJ Giddens,RB,0,0.0,A,5,13.0,0.0,0.0
2025_18_IND_HOU,18,HOU,Q1,IND,00-0039603,B.Brooks,00-0039603,British Brooks,RB,0,0.0,H,5,10.0,0.0,0.0
2025_18_IND_HOU,18,HOU,Q1,IND,00-0033854,D.Ogunbowale,00-0033854,Dare Ogunbowale,RB,0,0.0,H,5,10.0,0.0,0.0
2025_18_IND_HOU,18,IND,Q1,HOU,00-0037120,T.Goodson,00-0037120,Tyler Goodson,RB,0,0.0,A,5,13.0,0.0,0.0
2025_18_IND_HOU,18,IND,Q1,HOU,00-0032104,A.Abdullah,00-0032104,Ameer Abdullah,RB,0,0.0,A,5,13.0,0.0,0.0
2025_18_KC_LV,18,KC,Q1,LV,00-0040078,B.Smith,00-0040078,Brashard Smith,RB,6,35.0,A,9,43.0,0.6666666666666666,0.813953488372093
2025_18_KC_LV,18,LV,Q1,KC,00-0040122,A.Jeanty,00-0040122,Ashton Jeanty,RB,4,14.0,H,5,23.0,0.8,0.6086956521739131
2025_18_KC_LV,18,KC,Q1,LV,00-0037258,D.Pierce,00-0037258,Dameon Pierce,RB,3,8.0,A,9,43.0,0.3333333333333333,0.18604651162790697
2025_18_KC_LV,18,KC,Q1,LV,00-0033923,K.Hunt,00-0033923,Kareem Hunt,RB,0,0.0,A,9,43.0,0.0,0.0
2025_18_KC_LV,18,LV,Q1,KC,00-0038040,Z.White,00-0038040,Zamir White,RB,0,0.0,H,5,23.0,0.0,0.0
2025_18_LAC_DEN,18,DEN,Q1,LAC,00-0038794,J.McLaughlin,00-0038794,Jaleel McLaughlin,RB,3,23.0,H,13,75.0,0.23076923076923078,0.30666666666666664
2025_18_LAC_DEN,18,DEN,Q1,LAC,00-0040730,R.Harvey,00-0040730,RJ Harvey,RB,5,22.0,H,13,75.0,0.38461538461538464,0.29333333333333333
2025_18_LAC_DEN,18,DEN,Q1,LAC,00-0037085,T.Badie,00-0037085,Tyler Badie,RB,1,-3.0,H,13,75.0,0.07692307692307693,-0.04
2025_18_LAC_DEN,18,LAC,Q1,DEN,00-0036755,J.Patterson,00-0036755,Jaret Patterson,RB,4,23.0,A,5,26.0,0.8,0.8846153846153846
2025_18_LAC_DEN,18,LAC,Q1,DEN,00-0037617,H.Haskins,00-0037617,Hassan Haskins,RB,0,0.0,A,5,26.0,0.0,0.0
2025_18_LAC_DEN,18,LAC,Q1,DEN,00-0039391,K.Vidal,00-0039391,Kimani Vidal,RB,0,0.0,A,5,26.0,0.0,0.0
2025_18_MIA_NE,18,NE,Q1,MIA,00-0036875,R.Stevenson,00-0036875,Rhamondre Stevenson,RB,3,67.0,H,10,108.0,0.3,0.6203703703703703
2025_18_MIA_NE,18,NE,Q1,MIA,00-0040734,T.Henderson,00-0040734,TreVeyon Henderson,RB,5,29.0,H,10,108.0,0.5,0.26851851851851855
2025_18_MIA_NE,18,MIA,Q1,NE,00-0039874,J.Wright,00-0039874,Jaylen Wright,RB,4,2.0,A,7,21.0,0.5714285714285714,0.09523809523809523
2025_18_MIA_NE,18,MIA,Q1,NE,00-0040198,O.Gordon,00-0040198,Ollie Gordon II,RB,1,2.0,A,7,21.0,0.14285714285714285,0.09523809523809523
2025_18_MIA_NE,18,NE,Q1,MIA,00-0035628,D.Johnson,00-0035628,D'Ernest Johnson,RB,0,0.0,H,10,108.0,0.0,0.0
2025_18_NO_ATL,18,ATL,Q1,NO,00-0038542,B.Robinson,00-0038542,Bijan Robinson,RB,5,7.0,H,7,15.0,0.7142857142857143,0.4666666666666667
2025_18_NO_ATL,18,ATL,Q1,NO,00-0037263,T.Allgeier,00-0037263,Tyler Allgeier,RB,2,8.0,H,7,15.0,0.2857142857142857,0.5333333333333333
2025_18_NO_ATL,18,NO,Q1,ATL,00-0039373,A.Estime,00-0039373,Audric Estimé,RB,3,1.0,A,3,1.0,1.0,1.0
2025_18_NO_ATL,18,NO,Q1,ATL,00-0038397,E.Hull,00-0038397,Evan Hull,RB,0,0.0,A,3,1.0,0.0,0.0
2025_18_NYJ_BUF,18,BUF,Q1,NYJ,00-0037248,J.Cook,00-0037248,James Cook,RB,2,15.0,H,12,66.0,0.16666666666666666,0.22727272727272727
2025_18_NYJ_BUF,18,BUF,Q1,NYJ,00-0039875,R.Davis,00-0039875,Ray Davis,RB,7,47.0,H,12,66.0,0.5833333333333334,0.7121212121212122
2025_18_NYJ_BUF,18,BUF,Q1,NYJ,00-0035537,Ty.Johnson,00-0035537,Ty Johnson,RB,3,4.0,H,12,66.0,0.25,0.06060606060606061
2025_18_NYJ_BUF,18,NYJ,Q1,BUF,00-0036842,K.Nwangwu,00-0036842,Kene Nwangwu,RB,4,9.0,A,4,9.0,1.0,1.0
2025_18_NYJ_BUF,18,NYJ,Q1,BUF,00-0036906,K.Herbert,00-0036906,Khalil Herbert,RB,0,0.0,A,4,9.0,0.0,0.0
2025_18_NYJ_BUF,18,BUF,Q1,NYJ,00-0036187,R.Gilliam,00-0036187,Reggie Gilliam,RB,0,0.0,H,12,66.0,0.0,0.0
2025_18_SEA_SF,18,SEA,Q1,SF,00-0038134,K.Walker,00-0038134,Kenneth Walker III,RB,5,41.0,A,12,88.0,0.4166666666666667,0.4659090909090909
2025_18_SEA_SF,18,SEA,Q1,SF,00-0039165,Z.Charbonnet,00-0039165,Zach Charbonnet,RB,7,47.0,A,12,88.0,0.5833333333333334,0.5340909090909091
2025_18_SEA_SF,18,SF,Q1,SEA,00-0033280,C.McCaffrey,00-0033280,Christian McCaffrey,RB,2,4.0,H,2,4.0,1.0,1.0
2025_18_SEA_SF,18,SF,Q1,SEA,00-0037746,B.Robinson,00-0037746,Brian Robinson,RB,0,0.0,H,2,4.0,0.0,0.0
2025_18_TEN_JAX,18,JAX,Q1,TEN,00-0036973,T.Etienne,00-0036973,Travis Etienne,RB,3,8.0,H,3,8.0,1.0,1.0
2025_18_TEN_JAX,18,TEN,Q1,JAX,00-0035261,T.Pollard,00-0035261,Tony Pollard,RB,4,12.0,A,6,23.0,0.6666666666666666,0.5217391304347826
2025_18_TEN_JAX,18,JAX,Q1,TEN,00-0040719,B.Tuten,00-0040719,Bhayshul Tuten,RB,0,0.0,H,3,8.0,0.0,0.0
2025_18_TEN_JAX,18,TEN,Q1,JAX,00-0039032,T.Spears,00-0039032,Tyjae Spears,RB,0,0.0,A,6,23.0,0.0,0.0
2025_18_WAS_PHI,18,PHI,Q1,WAS,00-0038555,T.Bigsby,00-0038555,Tank Bigsby,RB,2,22.0,H,4,25.0,0.5,0.88
2025_18_WAS_PHI,18,WAS,Q1,PHI,00-0040242,J.Croskey-Merritt,00-0040242,Jacory Croskey-Merritt,RB,7,14.0,A,9,30.0,0.7777777777777778,0.4666666666666667
2025_18_WAS_PHI,18,WAS,Q1,PHI,00-0038611,C.Rodriguez,00-0038611,Chris Rodriguez Jr.,RB,0,0.0,A,9,30.0,0.0,0.0
2025_18_WAS_PHI,18,WAS,Q1,PHI,00-0033955,J.McNichols,00-0033955,Jeremy McNichols,RB,0,0.0,A,9,30.0,0.0,0.0
2025_18_WAS_PHI,18,PHI,Q1,WAS,00-0039746,W.Shipley,00-0039746,Will Shipley,RB,0,0.0,H,4,25.0,0.0,0.0
2025_01_ARI_NO,1,ARI,1H,NO,00-0033553,J.Conner,00-0033553,James Conner,RB,7,24.0,A,13,51.0,0.5384615384615384,0.47058823529411764
2025_01_ARI_NO,1,ARI,1H,NO,00-0039921,T.Benson,00-0039921,Trey Benson,RB,3,9.0,A,13,51.0,0.23076923076923078,0.17647058823529413
2025_01_ARI_NO,1,NO,1H,ARI,00-0033906,A.Kamara,00-0033906,Alvin Kamara,RB,5,38.0,H,12,75.0,0.4166666666666667,0.5066666666666667
2025_01_ARI_NO,1,NO,1H,ARI,00-0038551,K.Miller,00-0038551,Kendre Miller,RB,3,20.0,H,12,75.0,0.25,0.26666666666666666
2025_01_ARI_NO,1,NO,1H,ARI,00-0040202,D.Neal,00-0040202,Devin Neal,RB,2,9.0,H,12,75.0,0.16666666666666666,0.12
2025_01_BAL_BUF,1,BUF,1H,BAL,00-0037248,J.Cook,00-0037248,James Cook,RB,7,19.0,H,11,54.0,0.6363636363636364,0.35185185185185186
2025_01_BAL_BUF,1,BUF,1H,BAL,00-0035537,Ty.Johnson,00-0035537,Ty Johnson,RB,2,24.0,H,11,54.0,0.18181818181818182,0.4444444444444444
2025_01_BAL_BUF,1,BAL,1H,BUF,00-0032764,D.Henry,00-0032764,Derrick Henry,RB,9,123.0,A,17,160.0,0.5294117647058824,0.76875
2025_01_BAL_BUF,1,BAL,1H,BUF,00-0034975,J.Hill,00-0034975,Justice Hill,RB,2,-14.0,A,17,160.0,0.11764705882352941,-0.0875
2025_01_BAL_BUF,1,BAL,1H,BUF,00-0039796,R.Ali,00-0039796,Rasheen Ali,RB,1,5.0,A,17,160.0,0.058823529411764705,0.03125
2025_01_BAL_BUF,1,BUF,1H,BAL,00-0039875,R.Davis,00-0039875,Ray Davis,RB,0,0.0,H,11,54.0,0.0,0.0
2025_01_CAR_JAX,1,JAX,1H,CAR,00-0036973,T.Etienne,00-0036973,Travis Etienne,RB,7,99.0,H,13,134.0,0.5384615384615384,0.7388059701492538
2025_01_CAR_JAX,1,CAR,1H,JAX,00-0036555,C.Hubbard,00-0036555,Chuba Hubbard,RB,10,43.0,A,14,74.0,0.7142857142857143,0.581081081081081
2025_01_CAR_JAX,1,JAX,1H,CAR,00-0040238,L.Allen,00-0040238,LeQuint Allen Jr.,RB,1,7.0,H,13,134.0,0.07692307692307693,0.05223880597014925
2025_01_CAR_JAX,1,JAX,1H,CAR,00-0040719,B.Tuten,00-0040719,Bhayshul Tuten,RB,2,11.0,H,13,134.0,0.15384615384615385,0.08208955223880597
2025_01_CAR_JAX,1,CAR,1H,JAX,00-0040644,T.Etienne,00-0040644,Trevor Etienne,RB,0,0.0,A,14,74.0,0.0,0.0
2025_01_CAR_JAX,1,CAR,1H,JAX,00-0036139,R.Dowdle,00-0036139,Rico Dowdle,RB,0,0.0,A,14,74.0,0.0,0.0
2025_01_CAR_JAX,1,JAX,1H,CAR,00-0038555,T.Bigsby,00-0038555,Tank Bigsby,RB,0,0.0,H,13,134.0,0.0,0.0
2025_01_CIN_CLE,1,CIN,1H,CLE,00-0038597,C.Brown,00-0038597,Chase Brown,RB,12,43.0,A,14,46.0,0.8571428571428571,0.9347826086956522
2025_01_CIN_CLE,1,CLE,1H,CIN,00-0040162,D.Sampson,00-0040162,Dylan Sampson,RB,5,9.0,H,14,24.0,0.35714285714285715,0.375
2025_01_CIN_CLE,1,CLE,1H,CIN,00-0037267,J.Ford,00-0037267,Jerome Ford,RB,4,7.0,H,14,24.0,0.2857142857142857,0.2916666666666667
2025_01_CIN_CLE,1,CLE,1H,CIN,00-0040466,R.Sanders,00-0040466,Raheim Sanders,RB,3,3.0,H,14,24.0,0.21428571428571427,0.125
2025_01_DAL_PHI,1,DAL,1H,PHI,00-0036997,J.Williams,00-0036997,Javonte Williams,RB,9,38.0,A,13,50.0,0.6923076923076923,0.76
2025_01_DAL_PHI,1,PHI,1H,DAL,00-0034844,S.Barkley,00-0034844,Saquon Barkley,RB,10,49.0,H,19,123.0,0.5263157894736842,0.3983739837398374
2025_01_DAL_PHI,1,PHI,1H,DAL,00-0039746,W.Shipley,00-0039746,Will Shipley,RB,3,26.0,H,19,123.0,0.15789473684210525,0.21138211382113822
2025_01_DAL_PHI,1,DAL,1H,PHI,00-0035243,M.Sanders,00-0035243,Miles Sanders,RB,1,0.0,A,13,50.0,0.07692307692307693,0.0
2025_01_DAL_PHI,1,PHI,1H,DAL,00-0036265,A.Dillon,00-0036265,AJ Dillon,RB,0,0.0,H,19,123.0,0.0,0.0
2025_01_DET_GB,1,GB,1H,DET,00-0035700,J.Jacobs,00-0035700,Josh Jacobs,RB,6,8.0,H,7,11.0,0.8571428571428571,0.7272727272727273
2025_01_DET_GB,1,DET,1H,GB,00-0039139,J.Gibbs,00-0039139,Jahmyr Gibbs,RB,6,22.0,A,16,48.0,0.375,0.4583333333333333
2025_01_DET_GB,1,DET,1H,GB,00-0035685,D.Montgomery,00-0035685,David Montgomery,RB,8,24.0,A,16,48.0,0.5,0.5
2025_01_DET_GB,1,GB,1H,DET,00-0038685,C.Brooks,00-0038685,Chris Brooks,RB,0,0.0,H,7,11.0,0.0,0.0
2025_01_DET_GB,1,GB,1H,DET,00-0038797,E.Wilson,00-0038797,Emanuel Wilson,RB,0,0.0,H,7,11.0,0.0,0.0
2025_01_HOU_LA,1,HOU,1H,LA,00-0034791,N.Chubb,00-0034791,Nick Chubb,RB,7,31.0,A,16,73.0,0.4375,0.4246575342465753
2025_01_HOU_LA,1,HOU,1H,LA,00-0033854,D.Ogunbowale,00-0033854,Dare Ogunbowale,RB,2,9.0,A,16,73.0,0.125,0.1232876712328767
2025_01_HOU_LA,1,LA,1H,HOU,00-0037840,K.Williams,00-0037840,Kyren Williams,RB,9,31.0,H,13,37.0,0.6923076923076923,0.8378378378378378
2025_01_HOU_LA,1,HOU,1H,LA,00-0037258,D.Pierce,00-0037258,Dameon Pierce,RB,2,4.0,A,16,73.0,0.125,0.0547945205479452
2025_01_HOU_LA,1,HOU,1H,LA,00-0040583,W.Marks,00-0040583,Woody Marks,RB,1,2.0,A,16,73.0,0.0625,0.0273972602739726
2025_01_HOU_LA,1,LA,1H,HOU,00-0039738,B.Corum,00-0039738,Blake Corum,RB,0,0.0,H,13,37.0,0.0,0.0
2025_01_KC_LAC,1,KC,1H,LAC,00-0037197,I.Pacheco,00-0037197,Isiah Pacheco,RB,4,21.0,A,9,43.0,0.4444444444444444,0.4883720930232558
2025_01_KC_LAC,1,LAC,1H,KC,00-0040666,O.Hampton,00-0040666,Omarion Hampton,RB,8,31.0,H,10,41.0,0.8,0.7560975609756098
2025_01_KC_LAC,1,KC,1H,LAC,00-0033923,K.Hunt,00-0033923,Kareem Hunt,RB,2,7.0,A,9,43.0,0.2222222222222222,0.16279069767441862
2025_01_KC_LAC,1,LAC,1H,KC,00-0036893,N.Harris,00-0036893,Najee Harris,RB,0,0.0,H,10,41.0,0.0,0.0
2025_01_LV_NE,1,LV,1H,NE,00-0040122,A.Jeanty,00-0040122,Ashton Jeanty,RB,6,24.0,A,8,35.0,0.75,0.6857142857142857
2025_01_LV_NE,1,NE,1H,LV,00-0036875,R.Stevenson,00-0036875,Rhamondre Stevenson,RB,7,15.0,H,15,50.0,0.4666666666666667,0.3
2025_01_LV_NE,1,LV,1H,NE,00-0038040,Z.White,00-0038040,Zamir White,RB,1,0.0,A,8,35.0,0.125,0.0
2025_01_LV_NE,1,NE,1H,LV,00-0040734,T.Henderson,00-0040734,TreVeyon Henderson,RB,5,27.0,H,15,50.0,0.3333333333333333,0.54
2025_01_LV_NE,1,NE,1H,LV,00-0036328,A.Gibson,00-0036328,Antonio Gibson,RB,0,0.0,H,15,50.0,0.0,0.0
2025_01_MIA_IND,1,IND,1H,MIA,00-0036223,J.Taylor,00-0036223,Jonathan Taylor,RB,15,52.0,H,20,68.0,0.75,0.7647058823529411
2025_01_MIA_IND,1,MIA,1H,IND,00-0039040,D.Achane,00-0039040,De'Von Achane,RB,5,14.0,A,5,14.0,1.0,1.0
2025_01_MIA_IND,1,MIA,1H,IND,00-0040198,O.Gordon,00-0040198,Ollie Gordon II,RB,0,0.0,A,5,14.0,0.0,0.0
2025_01_MIA_IND,1,IND,1H,MIA,00-0040179,D.Giddens,00-0040179,DJ Giddens,RB,0,0.0,H,20,68.0,0.0,0.0
2025_01_MIA_IND,1,IND,1H,MIA,00-0040476,U.Bentley,00-0040476,Ulysses Bentley IV,RB,0,0.0,H,20,68.0,0.0,0.0
2025_01_MIN_CHI,1,MIN,1H,CHI,00-0033293,A.Jones,00-0033293,Aaron Jones,RB,3,6.0,A,9,35.0,0.3333333333333333,0.17142857142857143
2025_01_MIN_CHI,1,CHI,1H,MIN,00-0036275,D.Swift,00-0036275,D'Andre Swift,RB,9,22.0,H,15,60.0,0.6,0.36666666666666664
2025_01_MIN_CHI,1,MIN,1H,CHI,00-0037525,J.Mason,00-0037525,Jordan Mason,RB,4,14.0,A,9,35.0,0.4444444444444444,0.4
2025_01_NYG_WAS,1,WAS,1H,NYG,00-0033699,A.Ekeler,00-0033699,Austin Ekeler,RB,5,23.0,H,14,87.0,0.35714285714285715,0.26436781609195403
2025_01_NYG_WAS,1,NYG,1H,WAS,00-0039384,T.Tracy,00-0039384,Tyrone Tracy Jr.,RB,5,14.0,A,11,30.0,0.45454545454545453,0.4666666666666667
2025_01_NYG_WAS,1,NYG,1H,WAS,00-0040715,C.Skattebo,00-0040715,Cam Skattebo,RB,2,-3.0,A,11,30.0,0.18181818181818182,-0.1
2025_01_NYG_WAS,1,WAS,1H,NYG,00-0040242,J.Croskey-Merritt,00-0040242,Jacory Croskey-Merritt,RB,4,24.0,H,14,87.0,0.2857142857142857,0.27586206896551724
2025_01_NYG_WAS,1,NYG,1H,WAS,00-0035250,D.Singletary,00-0035250,Devin Singletary,RB,2,9.0,A,11,30.0,0.18181818181818182,0.3
2025_01_NYG_WAS,1,WAS,1H,NYG,00-0033955,J.McNichols,00-0033955,Jeremy McNichols,RB,0,0.0,H,14,87.0,0.0,0.0
2025_01_PIT_NYJ,1,NYJ,1H,PIT,00-0038120,B.Hall,00-0038120,Breece Hall,RB,9,49.0,H,21,106.0,0.42857142857142855,0.46226415094339623
2025_01_PIT_NYJ,1,NYJ,1H,PIT,00-0039794,B.Allen,00-0039794,Braelon Allen,RB,4,9.0,H,21,106.0,0.19047619047619047,0.08490566037735849
2025_01_PIT_NYJ,1,NYJ,1H,PIT,00-0039798,I.Davis,00-0039798,Isaiah Davis,RB,2,18.0,H,21,106.0,0.09523809523809523,0.16981132075471697
2025_01_PIT_NYJ,1,PIT,1H,NYJ,00-0036919,K.Gainwell,00-0036919,Kenneth Gainwell,RB,6,13.0,A,10,22.0,0.6,0.5909090909090909
2025_01_PIT_NYJ,1,PIT,1H,NYJ,00-0037228,J.Warren,00-0037228,Jaylen Warren,RB,4,9.0,A,10,22.0,0.4,0.4090909090909091
2025_01_PIT_NYJ,1,PIT,1H,NYJ,00-0040142,K.Johnson,00-0040142,Kaleb Johnson,RB,0,0.0,A,10,22.0,0.0,0.0
2025_01_SF_SEA,1,SEA,1H,SF,00-0038134,K.Walker,00-0038134,Kenneth Walker III,RB,4,4.0,H,16,50.0,0.25,0.08
